make,model,variant,ex-showroom_price_inr,displacement_cc,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity_litres,fuel_type,height_mm,length_mm,width_mm,body_type,doors,arai_certified_mileage_kmpl,kerb_weight_kg,gears,ground_clearance_mm,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track_mm,rear_track_mm,f_tire_diameter_inch,f_tire_aspect_ratio,f_tire_width_mm,r_tire_diameter_inch,r_tire_aspect_ratio,r_tire_width_mm,power_steering,power_windows,power_seats,keyless_entry,power_rpm,power_ps,torque_rpm,torque_nm,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase_mm,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty_years,bluetooth,boot-lid_opener,boot_space_litres,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius_meter,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,engine_immobilizer,seat_back_pockets,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,adjustable_steering_column,parking_assistance,key_off_reminder,usb_compatibility,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,leather_wrapped_steering,automatic_headlamps,asr_/_traction_control,cruise_control
Skoda,Rapid,1.5 Tdi Cr Ambition At,1249599,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,4.0,21.72,1228.0,7.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,4000.0,110.0,2000.0,250.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
Skoda,Rapid,1.6 Mpi Style At,1243599,1598.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,4.0,14.84,1187.0,7.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,5250.0,105.0,3000.0,153.0,Digital,Analog,Yes,Yes,5.0,Leather,Automatic,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes
Skoda,Rapid,1.5 Tdi Cr Style At,1399599,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,4.0,21.72,1228.0,5.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,4000.0,110.0,2000.0,250.0,Digital,Analog,Yes,Yes,5.0,Leather,Automatic,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
Skoda,Rapid,1.5 Tdi Cr Style,1273599,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,4.0,21.13,1210.0,5.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,4000.0,110.0,2000.0,250.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
Skoda,Rapid,1.6 Mpi Style,1115599,1598.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,4.0,15.41,1137.0,5.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,5250.0,105.0,3000.0,153.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes
Skoda,Rapid,1.6 Mpi Ambition At,999599,1598.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,4.0,14.84,1187.0,5.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,5250.0,105.0,3000.0,153.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No
Skoda,Rapid,Onyx Mt Petrol,975599,1598.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,4.0,15.41,1137.0,5.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,5250.0,105.0,3000.0,153.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
Skoda,Rapid,Onyx At Petrol,1099599,1598.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1466.0,4413.0,1699.0,Sedan,4.0,14.84,1187.0,7.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,5250.0,105.0,3000.0,153.0,Digital,Analog,Yes,Yes,5.0,Leather,Automatic,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
Skoda,Rapid,Onyx Mt Diesel,1158599,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,4.0,21.13,1210.0,5.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,4000.0,110.0,2000.0,250.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
Skoda,Rapid,Onyx At Diesel,1273599,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1466.0,4413.0,1699.0,Sedan,4.0,21.72,1228.0,5.0,163.0,Ventilated Disc,Drum,MacPherson Suspension,Other Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electro-Hydraulic,All Windows,Non Powered,Yes,4000.0,110.0,2000.0,250.0,Digital,Analog,Yes,Yes,5.0,Leather,Automatic,2552.0,No,Yes,Yes,Yes,Yes,3.0,Yes,Yes,460.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
Fiat,Abarth Punto,1.4 T-Jet,980970,1368.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,46.0,Petrol,1505.0,3989.0,1687.0,Hatchback,5.0,16.3,1235.5,5.0,155.0,Ventilated Disc,Ventilated Disc,Damper Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Hydraulic Power,All Windows,Non Powered,Yes,5500.0,145.0,4000.0,212.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2510.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,378.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No
Hyundai,Creta,1.4 Crdi E Plus,999990,1396.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,5.0,21.38,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,4000.0,90.0,2000.0,220.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2590.0,No,Yes,Yes,Yes,No,3.0,No,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
Hyundai,Creta,1.6 Vtvt E Plus,999990,1591.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,5.0,15.29,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,6400.0,123.0,4850.0,151.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2590.0,No,Yes,Yes,Yes,No,3.0,No,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
Hyundai,Creta,1.6 Vtvt Sx,1232534,1591.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,5.0,15.29,1180.0,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,6400.0,123.0,4850.0,151.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2590.0,Yes,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes
Hyundai,Creta,1.6 Vtvt Sx (O),1394437,1591.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,5.0,15.29,1180.0,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Powered Seats,Yes,6400.0,123.0,4850.0,151.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2590.0,Yes,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes
Hyundai,Creta,1.6 Vtvt Sx At,1377363,1591.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,5.0,15.29,1180.0,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,6400.0,123.0,4850.0,151.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2590.0,Yes,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes
Hyundai,Creta,1.6 Vtvt Sx Dual Tone,1287041,1591.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,5.0,15.29,1180.0,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,6400.0,123.0,4850.0,151.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2590.0,Yes,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No
Hyundai,Creta,1.4 Crdi S,1197919,1396.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,5.0,21.38,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,4000.0,90.0,2000.0,220.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2590.0,No,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No
Hyundai,Creta,1.6 Crdi Sx,1366797,1582.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,5.0,19.67,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,4000.0,128.0,2000.0,260.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2590.0,No,Yes,Yes,Yes,No,2.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes
Hyundai,Creta,1.6 Crdi Sx (O),1543564,1582.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,5.0,19.67,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,17.0,60.0,215.0,17.0,60.0,215.0,Electric Power,All Windows,Powered Seats,Yes,4000.0,128.0,2000.0,260.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2590.0,Yes,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes
Hyundai,Creta,1.6 Crdi Sx At,1527395,1582.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,5.0,17.01,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,4000.0,128.0,2000.0,260.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2590.0,Yes,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes
Hyundai,Creta,1.6 Crdi Sx Dual Tone,1421208,1582.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,5.0,19.67,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,4000.0,128.0,2000.0,260.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2590.0,No,Yes,Yes,Yes,No,2.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes
Hyundai,Creta,1.6 Crdi S At,1336033,1582.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,5.0,17.01,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,4000.0,128.0,2000.0,260.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2590.0,Yes,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No
Hyundai,Creta,1.6 Vtvt Sx (O) Executive,1422937,1591.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Petrol,1630.0,4270.0,1780.0,SUV,5.0,15.29,1180.0,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Powered Seats,Yes,6400.0,121.0,4850.0,151.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2590.0,Yes,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes
Hyundai,Creta,1.6 Crdi Sx (O) Executive,1572064,1582.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,5.0,19.67,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,17.0,60.0,215.0,17.0,60.0,215.0,Electric Power,All Windows,Powered Seats,Yes,4000.0,126.0,2000.0,260.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2590.0,Yes,Yes,Yes,Yes,No,3.0,Yes,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes
Hyundai,Creta,1.4 Crdi Ex,1107167,1396.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,55.0,Diesel,1630.0,4270.0,1780.0,SUV,5.0,21.38,1235.5,6.0,190.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,65.0,205.0,16.0,65.0,205.0,Electric Power,All Windows,Non Powered,Yes,4000.0,90.0,2000.0,220.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2590.0,No,Yes,Yes,Yes,No,3.0,No,Yes,475.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No
